"week_ending","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2018-06-17,"Great Lakes",1.19,4134267.24,1861783.66,520536.73,187498.16,687639.38,1137704.47,447139.73,1462329.31,346649.3,52805.05,0.94,5755.03,50002.45,0,145344.77,42153.39,0,NA,NA
2018-06-17,"Midsouth",1.19,4043773.22,1636744.44,211881.93,160783.28,1159888.47,1208688.27,38452.04,1356115.88,269981.63,10646.93,1.54,3708.11,42481.07,377.75,137321.51,23461.77,0,NA,NA
2018-06-17,"Northeast",1.2,6563643.54,2015927.63,400174.36,230119.7,491094.16,4051687.54,4934.21,1697924.85,303045.94,14956.84,1.6,69183.91,99285.96,1584.79,201169.32,28950.38,0,NA,NA
2018-06-17,"Plains",1.13,2383584.27,739732.71,64462.3,51719.73,991223.48,647864.1,4763.98,664518.02,62714.33,12500.36,1.35,4679.22,8030.52,32.83,34831.05,16888.68,0,NA,NA
2018-06-17,"South Central",0.87,7235255.98,2404585.38,186344.14,146736.47,3338681.81,1470265.63,21723.16,1736048.86,659875.49,8661.03,1.41,33448.55,6159.12,0,122812.29,23924.18,0,NA,NA
2018-06-17,"Southeast",1.06,5857337.21,1993149.51,125671.86,105678.72,3461374.87,395682.46,7130.37,1139277.05,842286.91,11585.55,1.4,1722.53,18236.95,33.66,87170.62,18508.1,0,NA,NA
2018-06-17,"West",1.03,7071484.65,2588114.88,267190.78,174976.71,2326162.23,2041235.77,115971.77,1414906.93,1156765.01,16442.94,1.69,37790.14,54258.19,165.74,102244.07,72507.74,224.9,NA,NA
2018-06-24,"California",1.13,6508328.72,2029637.49,215844.47,93459.71,2471885.05,1875405.48,131400.7,1873893.94,72921.84,82821.71,1.84,46093.92,76290.84,0,93441.73,17.98,0,NA,NA
2018-06-24,"Great Lakes",0.99,5381230.51,2143549.65,303588.82,143205.85,821593.92,1621344.07,794742.87,1594348.56,411358.7,137842.39,1.14,6249.64,49052.32,0,115266.24,27939.61,0,NA,NA
2018-06-24,"Midsouth",1.19,3771841.21,1582160.63,213051.68,163301.98,1000743.77,1159592.19,29344.62,1333012.33,238093.29,11055.01,1.53,2945.1,44897.97,536.26,145940.22,17361.76,0,NA,NA
2018-06-24,"Northeast",1.19,6292669.15,1602905.59,272360.05,216698.51,493031.13,4189217.95,7514.48,1245947.92,340192.24,16765.43,1.63,21282.2,32822.72,1556.62,190506.93,26191.58,0,NA,NA
2018-06-24,"Plains",1.1,2281644.71,837680.18,78539.39,62929.29,825561.08,613279.39,5124.06,757068.45,64269.31,16342.42,1.35,7469.71,8138.05,2.34,49386.54,13542.75,0,NA,NA
2018-06-24,"South Central",0.8,7594319.73,2969471.79,158941.66,122427.4,3558991.23,1049510,16346.71,2403045.67,564778.47,1647.65,1.38,30388.11,6126.15,0,101902.06,20525.34,0,NA,NA
2018-06-24,"Southeast",1.15,5019888.69,1878724.29,137802.45,116740.3,2785418.28,347976.95,7769.17,1127216.21,734573.64,16934.44,1.3,1436.91,19531.64,93.6,102842.29,13898.01,0,NA,NA
2018-06-24,"West",0.97,7892827.19,3227104.67,253833.61,152812.41,2686549.82,1860691.31,118481.39,1373766.11,1836017.29,17321.27,1.69,47975.7,52911.14,134.36,83429.55,68769.11,613.75,NA,NA
2018-07-01,"California",1.09,7180156.76,2262925.28,214346.31,89103.93,2783456.63,1981059.57,152715.28,1934008.57,240624.79,88291.92,1.87,48115.07,77127.31,0,89057.51,46.42,0,NA,NA
2018-07-01,"Great Lakes",1.1,4459370.18,2079002.76,208806.68,146549.56,775314.49,1165577.75,439475.18,1690771.65,348191.68,40039.43,1.48,4772.75,51648.98,0,112665.87,33883.69,0,NA,NA
2018-07-01,"Midsouth",1.19,3962203.01,1592098.95,203081.56,156256.19,1023819.78,1316847.41,29436.87,1259648.48,319849.43,12601.04,1.57,2832.41,43406.16,586.8,134644.54,21611.65,0,NA,NA
2018-07-01,"Northeast",1.22,6193875.15,1886890.95,256976.27,204476.25,466014.32,3836063.31,4906.57,1582983.76,293962.66,9944.53,1.68,19335.03,31479.4,1685.59,167533.44,36942.81,0,NA,NA
2018-07-01,"Plains",1.09,2507368.36,902079.09,79734.8,65435.32,931515.68,667874.75,5898.84,828869.6,60550.92,12658.57,1.35,6861,7415.05,23.43,51717.58,13717.74,0,NA,NA
2018-07-01,"South Central",0.82,7645570.39,3086964.3,150976.28,118031.23,3228049.18,1160337.83,170219.08,2206567.99,877948.15,2448.16,1.37,27243.97,5701.08,0,98221.24,19809.99,0,NA,NA
2018-07-01,"Southeast",0.97,6217511.25,2133372.97,132267.44,110928.09,3605211.45,471619.42,7307.41,1052319.12,1069140.52,11913.33,1.29,963.32,20307.25,68.78,98589.23,12338.86,0,NA,NA
2018-07-01,"West",1.05,7406684.06,3138788.65,330833.05,209404.2,2165058.08,1943557.59,159279.74,1390129.13,1724272.42,24387.1,1.56,41170.86,80108.39,149.6,97738.59,111423.84,241.77,NA,NA
2018-07-08,"California",1.01,8275528.18,2323141.34,241435.68,100556.82,2759063.3,2816949.38,376374.16,2026543.11,148054.82,148543.41,1.83,51586.31,89292.55,0,100377.61,179.21,0,NA,NA
2018-07-08,"Great Lakes",1.13,4337787.49,1867355.07,216750.58,160850.46,779890.55,1238299.9,452241.97,1482311.64,338765.91,46277.52,1.43,4788.88,50381.6,7.98,109933.22,50917.24,0,NA,NA
2018-07-08,"Midsouth",1.14,4217323.25,1731015.85,164192.26,117652.51,1123756.69,1331568.22,30982.49,1392698.71,317398.25,20918.89,1.69,3042.46,42983.84,510.48,97964.66,19687.85,0,NA,NA
2018-07-08,"Northeast",1.22,6552745.25,1900172.88,247609.78,188550.05,406913.76,4242756.17,2902.44,1468494.24,413369.75,18308.89,1.74,21432.27,37276.26,351.2,152857.81,35692.24,0,NA,NA
2018-07-08,"Plains",1.07,2576141.81,895517.8,84166.78,68532.77,1031534.65,642782.93,6306.43,831381.29,49214.59,14921.92,1.35,6134.03,9490.68,9.3,55628.67,12904.1,0,NA,NA
2018-07-08,"South Central",0.74,9050347.7,3951450.68,134279.06,102354.57,3581880.6,1476136.57,40879.85,3009778.69,939600.88,2071.11,1.43,26876.75,5047.74,0,81982.08,20372.49,0,NA,NA
2018-07-08,"Southeast",1.12,5153587,1925080.64,143340.1,123293.42,2866658.42,352887.16,8960.78,1109573.41,794409.45,21097.78,1.27,941.62,19029.32,75.74,106592.84,16700.58,0,NA,NA
2018-07-08,"West",1.04,7684729.09,3276623.55,358103.23,230914.36,2074745.77,2082752.26,250607.51,1496391.75,1735038.82,45192.98,1.55,38716.27,88311.38,161.22,99888.97,130954.64,70.75,NA,NA
2018-07-15,"California",1.14,6651796.99,2128091.82,204463.46,87570.83,2453641.64,1915608.9,154454.63,1950915.69,81402.68,95773.45,1.82,41015.84,75876.79,0,87530.21,40.62,0,NA,NA
2018-07-15,"Great Lakes",1.12,4192461.62,1740205.22,202058.84,147284.56,711549.23,1234225.52,506481.65,1364783.08,303459.46,71962.68,1.51,4572.16,49989.31,0,108825.89,38458.67,0,NA,NA
2018-07-15,"Midsouth",1.14,3806707.14,1574900.37,183517.16,135671.45,1036554.41,1168921.77,26330.59,1329000.41,231342.18,14557.78,1.68,3234.37,44148.56,462.78,114879.55,20791.9,0,NA,NA
2018-07-15,"Northeast",1.2,5921732.45,1816535.91,327208.57,203985.45,304122.84,3795870.09,5203.61,1537105.04,266417.54,13013.33,1.64,45609.79,77114.67,498.66,172330.27,31655.18,0,NA,NA
2018-07-15,"Plains",1.11,2244531.91,775679.41,84789.46,71724.46,873974.16,586885.98,7992.36,714781.02,50494.94,10403.45,1.28,4971.43,8091.23,2.34,61071.79,10652.67,0,NA,NA
2018-07-15,"South Central",0.79,8023898.53,3411549.3,143830.28,117327.14,3254815.5,1338455.88,19077.85,2512728.01,897682.14,1139.15,1.34,21511.6,4991.54,0,94532.31,22794.83,0,NA,NA
2018-07-15,"Southeast",1.15,5030382.08,1886878.21,137383.58,114453.06,2816957.57,318849.69,7696.61,1059520.16,803988.05,23370,1.32,1489.25,21360.85,80.42,97089.81,17363.25,0,NA,NA
2018-07-15,"West",1.05,7255262.45,3301646.31,285693.69,184496.9,2005864.58,1766389.77,181361.79,1455737.02,1825869.26,20040.03,1.68,32613.84,68350.05,232.9,114125.08,70344.58,27.24,NA,NA
2018-07-22,"California",1.14,6778957.79,1988175.82,203331.06,85691.38,2140850.85,2505446.57,144484.55,1839704.17,68080.13,80391.52,1.82,29626.96,88012.72,0,85678.99,12.39,0,NA,NA
2018-07-22,"Great Lakes",1.09,4412028.34,1791507.59,215611.36,172888.02,635650.35,1281638.68,703231.72,1303546.53,355318.7,132642.36,1.43,5104.39,37411.76,15.97,113351.04,59536.98,0,NA,NA
2018-07-22,"Midsouth",1.19,3573497.39,1475738.16,183688.6,138777.77,924317.17,1141666.42,31775.64,1183336.93,276030.03,16371.2,1.68,3214.51,41255.07,441.25,107004.25,31773.52,0,NA,NA
2018-07-22,"Northeast",1.19,5610920.04,1905358.03,265993.43,218007.77,308272.23,3392392.88,4896.9,1367927.96,528396.74,9033.33,1.68,16127.44,30398.26,1459.96,199869.8,18137.97,0,NA,NA
2018-07-22,"Plains",1.12,2238640.95,783007.61,82432.16,68409.62,935542.63,514260.61,5830.1,706501.06,75334.87,1171.68,1.32,6010.53,8004.98,7.03,56551.04,11858.58,0,NA,NA
2018-07-22,"South Central",0.88,7171157.2,2958688.6,149868.62,132837.66,2709342.71,1482474.37,20651.52,1394125.77,1562052.98,2509.85,1.2,12762.9,4268.06,0,113279.01,19558.65,0,NA,NA
2018-07-22,"Southeast",1.17,4877587.61,1735288.09,133268.73,108724.22,2796685.41,332492.79,13121.32,921342.17,786510.36,27435.56,1.41,1820.3,22642.29,81.92,82131.76,26592.46,0,NA,NA
2018-07-22,"West",1.09,7244127.53,3336167.96,277833.86,176345.82,1920671.21,1835918.26,151370.1,1463067.15,1859350.76,13750.05,1.67,32588.3,68681.42,218.32,113225.53,63114.23,6.06,NA,NA
2018-07-29,"California",1.19,6501318.77,1941958.75,210402.83,84143.46,1980086.2,2468489.43,110784.39,1816647.01,50935.45,74376.29,1.82,30527.44,95731.93,0,83495.57,647.89,0,NA,NA
2018-07-29,"Great Lakes",1.13,4082696.89,2135963.95,213183.69,160611.21,845346.54,825999.97,275386.43,1799773.88,284832.86,51357.21,1.38,5777.82,46641.95,4.8,89689.56,70921.65,0,NA,NA
2018-07-29,"Midsouth",1.21,3550499.15,1443418.76,171124.82,127158.1,867921.04,1210773.39,28385.96,1202715.46,224078.18,16625.12,1.73,2846.83,40583.78,536.11,97334.85,29823.25,0,NA,NA
2018-07-29,"Northeast",1.16,5960038.17,1617081.51,276945.37,212492.74,260343.37,4059551.72,23061.57,1366313.33,238387.07,12381.11,1.62,25923.96,37119,1409.67,189081.72,23411.02,0,NA,NA
2018-07-29,"Plains",1.16,2078151.84,748661.36,78221.96,63186.44,786570.7,538153.18,4766.6,686899.51,60722.39,1039.46,1.35,6212.96,8822.56,0,54838.1,8348.34,0,NA,NA
2018-07-29,"South Central",0.88,6830042.57,2706538.53,128878.42,104412.95,2675928.89,1416765.27,30809.88,1391018.36,1304445,11075.17,1.31,19490.97,4974.5,0,86644.16,17768.79,0,NA,NA
2018-07-29,"Southeast",1.2,4562043.55,1643947.18,111108.67,89086.26,2578919.41,326336.95,12840.01,892110.51,701574.44,50262.23,1.43,1032.21,20931.7,58.5,63256.1,25830.16,0,NA,NA
2018-07-29,"West",1.11,6947991.27,3033766.91,260942.11,163883.48,1805976.64,1972245,136002.72,1244603.29,1774033.38,15130.24,1.71,28038.97,68862.67,156.99,94423.51,69405.36,54.61,NA,NA
2018-08-05,"California",1.24,6264096.62,1887469.95,236845.65,110700.01,2042460.92,2207840.57,126325.18,1742264.99,67670.45,77534.51,1.69,31510.96,94634.68,0,110499.86,200.15,0,NA,NA
2018-08-05,"Great Lakes",1.17,3803017.66,1673066.24,216697.32,167245.13,806653.61,975175.78,348122.03,1252065.57,352673.89,68326.78,1.37,6505.53,42867.93,3.2,104064,63181.13,0,NA,NA
2018-08-05,"Midsouth",1.26,3572340.18,1485371.69,162591.71,117331.85,926242.35,1127864.29,32861.85,1216764.13,250589.64,18017.92,1.78,2691.57,42137.74,430.55,81949.36,35382.49,0,NA,NA
2018-08-05,"Northeast",1.21,5521996.85,2024450.94,250104.35,199387.83,289901.58,3193996.64,13647.69,1678692.96,328816.87,16941.11,1.75,18447.13,30865.47,1403.92,175530.63,23857.2,0,NA,NA
2018-08-05,"Plains",1.21,2020446.74,679439.68,55521.42,42470.13,743127.92,593278.08,4601.06,607204.68,71150.58,1084.42,1.52,5055.38,7984.18,11.73,32543.62,9926.51,0,NA,NA
2018-08-05,"South Central",0.95,6452082.58,2267784.95,249702.14,217727.57,2704613.37,1455356.08,24328.18,1519228.94,734463.39,14092.62,1.1,25298.47,6676.1,0,197642.15,20085.42,0,NA,NA
2018-08-05,"Southeast",1.19,4702966.31,1720176.87,122944.9,100478.76,2646700.9,324302.87,11785.67,890632.51,766188.8,63355.56,1.44,1246.58,21178.58,40.98,71198.55,29280.21,0,NA,NA
2018-08-05,"West",1.1,7090719.6,2975200.25,242633.68,158057.89,2126812.81,1834846.28,153860.26,1277722.14,1684574.8,12903.31,1.72,28026.87,56318.29,230.63,104119.52,53918.66,19.71,NA,NA
2018-08-12,"California",1.21,6555916.07,2139042.5,217605.08,102578.8,1941100.6,2328177.4,147595.57,1967457.55,72693.12,98891.83,1.73,41258.23,73766.45,1.6,101752.14,826.66,0,NA,NA
2018-08-12,"Great Lakes",1.22,3900554.67,1660422.6,164358.18,114841.01,613666.13,1153696.58,472769.36,1237629.82,331481.44,91311.34,1.53,5452.66,43994.93,0,91594.05,23246.96,0,NA,NA
2018-08-12,"Midsouth",1.08,4104881.73,1705252.64,141562.89,93403.56,1086772.5,1235043.04,77813.55,1434606.66,247359.97,23286.01,1.73,2952.01,44846.59,360.73,80436.73,12966.83,0,NA,NA
2018-08-12,"Northeast",1.19,5875181.63,1564505.01,255921.09,193720.58,272055.01,4033220.22,5401.39,1385230.74,163120.94,16153.33,1.66,28232.15,32652.7,1315.66,166689.84,27030.74,0,NA,NA
2018-08-12,"Plains",1.21,1989808.62,693568.36,66347.81,53973.54,744870.85,546228.65,5140.76,616151.7,72467.31,4949.35,1.43,5141.37,7225.83,7.07,43671.8,10301.74,0,NA,NA
2018-08-12,"South Central",0.93,6484032.76,2436057.24,134966.04,101655.35,2775539.78,1253994.47,18441.27,1754074.71,665119.14,16863.39,1.54,25913.96,7396.73,0,84678.09,16977.26,0,NA,NA
2018-08-12,"Southeast",1.16,4799959.01,1921446.07,122901.21,93325.01,2576886.09,292818,8808.85,1086339.9,763795.07,71311.1,1.41,1828.73,27627.36,120.11,70096.12,23228.89,0,NA,NA
2018-08-12,"West",1.08,7191615.5,3194088.34,283524.69,187960.97,2037566.67,1814652.51,145307.98,1226066.81,1954105.27,13916.26,1.76,32235.35,63105.51,222.86,89289.28,98620.04,51.65,NA,NA
2018-08-19,"California",1.3,5897913.08,1975764.41,206988.24,89038.46,1852032.02,1923556.06,146560.59,1806105.21,81833.77,87825.43,1.8,50713.25,67236.53,0,88482.92,555.54,0,NA,NA
2018-08-19,"Great Lakes",1.13,4539821.1,1898460.35,172029.46,118954.02,581325.19,1392579.52,667456.04,1402906.62,322535.66,173018.07,1.6,5876.74,47017.11,1.61,91689.32,27264.7,0,NA,NA
2018-08-19,"Midsouth",1.16,3861028.2,1627582.93,137021.22,88103.66,1071131.46,1099603.71,62710.1,1339092.42,265892.02,22598.49,1.8,2349.24,46013.39,554.93,75465.03,12638.63,0,NA,NA
2018-08-19,"Northeast",1.29,5019858.95,1717595.64,270096.35,213469.47,281908.09,2999783.63,20571.59,1502559.46,198276.67,16759.51,1.73,23696.3,32049.53,881.05,196503.31,16966.16,0,NA,NA
2018-08-19,"Plains",1.17,2111291.26,783388.03,64990.71,51441.82,737811.75,568123.88,21967.6,716922.87,49833.72,16631.44,1.45,4330.76,9192.16,25.97,41782.97,9658.85,0,NA,NA
2018-08-19,"South Central",0.84,7334949.16,2780749.57,179023.83,144117.18,3295012.77,1228170.44,31016.38,2030681.7,732019.81,18048.06,1.2,27989.93,6916.72,0,123141.56,20975.62,0,NA,NA
2018-08-19,"Southeast",1.15,4889035.2,1898491.88,108730.54,81605.19,2573627.11,395207.27,21708.94,1102165.22,724071.11,72255.55,1.45,1575.65,25467.68,82.02,64678.83,16926.36,0,NA,NA
2018-08-19,"West",1.11,7081835.69,3293410.01,262683.76,162262.98,1616397.81,2027700.66,144327.21,1154739.73,2125741.92,12928.36,1.79,36408.03,63813.03,199.72,78174.33,84027.85,60.8,NA,NA
2018-08-26,"California",1.29,5790412.43,1851880.76,194459.66,75446.63,1743858.57,2053206.1,141467,1700676.41,68564.11,82640.24,2.01,39531.6,79481.43,0,74209.35,1237.28,0,NA,NA
2018-08-26,"Great Lakes",1.39,3346047.06,1692102.22,165513.91,116285.81,553816.84,808325.08,291802.92,1321690.88,319051.17,51360.17,1.61,5945.38,43072.47,33.95,92337.86,23947.95,0,NA,NA
2018-08-26,"Midsouth",1.24,3656116.48,1472336.54,140439.51,94537.78,903579.51,1241173.22,39027.21,1176451.93,276209.94,19674.67,1.83,2272.48,43167.95,461.3,83828.55,10709.23,0,NA,NA
2018-08-26,"Northeast",1.29,5201734.21,1383899.06,275852.93,203981.58,249914.24,3547720.07,20200.84,1188549.05,179794.46,15555.55,1.64,33822.75,37706.94,341.66,190945.64,13035.94,0,NA,NA
2018-08-26,"Plains",1.14,2090109.29,663640.11,95260.4,84053.7,847768.06,556008.62,22692.5,597491.11,47969.88,18179.12,1.38,3926.86,7234.97,44.87,74499.71,9553.99,0,NA,NA
2018-08-26,"South Central",0.95,6595013.66,2301552.64,191147.84,152921.29,3054021.21,1208856.56,30583.25,1476447.21,805269.98,19835.45,1.21,31920.37,6306.18,0,134068.29,18853,0,NA,NA
2018-08-26,"Southeast",1.32,4261915.74,1591437.57,133191.7,110017.13,2235651.38,412393.78,22433.01,864168.93,649820.86,77447.78,1.4,1199.5,21859.41,115.66,99761.47,10255.66,0,NA,NA
2018-08-26,"West",1.23,5926625.78,2754512.38,248932.34,127896.27,1582513.41,1458796.54,130803.45,1158659.5,1583431.58,12421.3,1.86,47962.39,72822.94,250.74,80744.49,46955.39,196.39,NA,NA
2018-09-02,"California",1.5,5530177.58,1975454.17,197811.64,78376.61,1643702.52,1779227.48,131793.41,1808394.58,75779.29,91280.3,2.03,44340.36,75094.67,0,77734.65,641.96,0,NA,NA
2018-09-02,"Great Lakes",1.41,3467274.85,1584299.12,187469.92,125613.3,552332.15,956414.97,374228.61,1195273.16,313336.27,75689.69,1.64,6765.23,55047.94,3.26,92530.23,33083.07,0,NA,NA
2018-09-02,"Midsouth",1.24,3757402.11,1550444.88,160235.9,113507.67,908351.32,1263109.99,35495.92,1224969.54,304998.46,20476.88,1.8,2908.21,43299.63,520.39,93050.16,20457.51,0,NA,NA
2018-09-02,"Northeast",1.38,4848734.6,1474283.86,289972.43,227409.54,245679.43,3109711.54,19059.77,1276316.52,180856.23,17111.11,1.72,30591.45,31662.49,308.95,212171.23,15238.31,0,NA,NA
2018-09-02,"Plains",1.27,1888014.67,575175.8,101425.38,87574.91,736793.87,554682.74,21362.26,505479.85,52073.74,17622.21,1.42,5059.29,8760.38,30.8,77926.76,9648.15,0,NA,NA
2018-09-02,"South Central",1.01,6542840.9,2471385.2,163080.57,120686.19,2862307.83,1177489.81,31658.06,1746255.66,697408.21,27721.33,1.36,36456.15,5938.23,0,101698.94,18987.25,0,NA,NA
2018-09-02,"Southeast",1.33,4333707.87,1515515.24,162524.87,138751.31,2376737.27,420211.66,21243.7,785813,664443.35,65258.89,1.45,1443.01,22211.52,119.03,119711.51,19039.8,0,NA,NA
2018-09-02,"West",1.27,5801008.94,2447446.09,293990.04,174189.16,1590898.51,1619978.1,142686.24,1241357.85,1196522.8,9565.44,1.9,57373.89,62166.95,260.04,77332.06,96372.48,484.62,NA,NA
2018-09-09,"California",1.32,6171557.2,1911145.6,192627.9,92796.9,1755587.64,2369746.78,135077.18,1741195.12,81512.54,88437.94,1.94,37582.39,62248.61,0,92445.3,351.6,0,NA,NA
2018-09-09,"Great Lakes",1.33,3717531.81,1561700.76,179465.99,128014.98,565938.62,1121218.12,468674.31,1187133.96,277809.74,96757.06,1.63,6138.48,45178.12,14.61,108453.65,19561.33,0,NA,NA
2018-09-09,"Midsouth",1.26,3699685.4,1471449.14,158208.36,109932.04,900850.25,1295350.54,32035.47,1192273.39,257855.96,21319.79,1.85,3319.21,44354.49,590.47,99441.18,10490.86,0,NA,NA
2018-09-09,"Northeast",1.37,5359177.12,1719991.51,289605.21,231477.87,232953.79,3389700.34,16531.48,1489778.71,208024.89,22187.91,1.71,27338.54,29769.98,1018.82,217591.33,13886.54,0,NA,NA
2018-09-09,"Plains",1.12,2066465.66,564591.52,78357.15,64368.26,764068.26,716099.93,21705.95,490591.18,58981.69,15018.65,1.53,6246.35,7711.06,31.48,57093.2,7275.06,0,NA,NA
2018-09-09,"South Central",1.02,6501521.14,2499866.08,158265.97,117942.43,2861275.94,1111332.35,29046.77,1797651.21,686910.45,15304.42,1.36,34447.86,5875.68,0,98958.19,18984.24,0,NA,NA
2018-09-09,"Southeast",1.26,4125762.21,1516535.78,144255.54,117484.14,2204812.57,382888.1,21525.76,823967.55,647180.45,45387.78,1.45,1626.04,25032.51,112.85,111693.74,5790.4,0,NA,NA
2018-09-09,"West",1.26,5842553.2,2453006.29,316427.53,213176.58,1742707.4,1512189.92,134649.59,1154263.36,1287702.4,11040.53,1.82,44445.85,58611.68,193.42,109255.29,103880.14,41.15,NA,NA
2018-09-16,"California",1.4,5441695.87,1972552.79,198705.16,92957.15,1730813.9,1615748.07,122581.11,1833301.99,57960.9,81289.9,1.96,41726.71,64016.51,4.79,92127.09,830.06,0,NA,NA
2018-09-16,"Great Lakes",1.34,3377258.26,1568435.59,180803.03,127295.89,569191.45,913745.5,325885.72,1161936.97,324796.66,81701.96,1.66,6151.18,47206.94,6.53,104467.82,22828.07,0,NA,NA
2018-09-16,"Midsouth",1.27,3354321.7,1414980.48,147487.44,106629.66,820910.8,1088272.41,30158.01,1145507.8,259046.59,10426.09,1.77,2662.76,37699.47,495.55,94462.03,12167.63,0,NA,NA
2018-09-16,"Northeast",1.36,4368726,1417083.38,250871.92,196921.88,200460.35,2733712.2,17470.07,1247161.5,160644.11,9277.77,1.72,27568.21,25712.08,669.75,185245.79,11676.09,0,NA,NA
2018-09-16,"Plains",1.22,1845030.13,576857.47,70701.32,55226.02,698754.11,546554.05,22864.5,507601.9,57778.86,11476.71,1.57,7591.4,7836.68,47.22,47652.11,7573.91,0,NA,NA
2018-09-16,"South Central",1.02,6142281.25,2355084.27,158306.83,118766.56,2714675.79,1030484.17,42037.02,1713879.83,615888.53,25315.91,1.3,30864.27,8676,0,109556.47,9210.09,0,NA,NA
2018-09-16,"Southeast",1.04,5436253.33,1890669.71,139515.13,114161.62,3063468.12,456987.58,25127.92,802274.68,1010357.26,78037.77,1.5,2081.72,23230.84,40.95,95128.39,19033.23,0,NA,NA
2018-09-16,"West",1.23,5644388.96,2355576.44,302660.23,217672.95,1800312.34,1330773.4,157726.78,1150943.12,1198173.84,6459.48,1.81,30833.27,53901.18,252.83,127929.82,89733.97,9.16,NA,NA
2018-09-23,"California",1.19,6087560.63,1729418.04,204456.17,95744.44,1982300.05,2257909.82,117932.72,1601819.94,55512.18,72085.92,1.82,41022.28,67689.45,0,94628.54,1115.9,0,NA,NA
2018-09-23,"Great Lakes",1.31,3359719.69,1648957.96,189692.32,139346.78,603563.75,855024.58,252173.4,1208438.55,379622.05,60897.36,1.63,6307,43933.81,14.77,114549.85,24796.93,0,NA,NA
2018-09-23,"Midsouth",1.25,3162726.02,1346755.6,151615.66,107546.8,807067.69,976940.39,31962.34,1078367.12,241882.37,26506.11,1.78,2704.52,40908.14,456.2,91246.09,16300.71,0,NA,NA
2018-09-23,"Northeast",1.31,4455132.05,1370194.36,270381.87,218607.35,202317.15,2858824.82,23795.72,1235622.74,112640.52,21931.1,1.69,25969.02,25611.65,193.85,203924.44,14682.91,0,NA,NA
2018-09-23,"Plains",1.19,1896677.05,565889.45,72645.63,58972.38,757784.64,555545.4,17457.56,498664.59,51883.95,15340.91,1.46,5191.37,8444,37.88,52662.22,6310.16,0,NA,NA
2018-09-23,"South Central",0.94,6492280.17,2524331.78,141991.74,106420.67,2720895.36,1207390.4,39662.63,1964264.21,546210.47,13857.1,1.33,29146.94,6424.13,0,91361.72,15058.95,0,NA,NA
