Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Seattle,Weekly,"2022-07-17 00:00:00",Organic,2.109829642,89749.33,809.20,71333.34,2.17,17604.62,,,
"South Carolina",Weekly,"2022-07-17 00:00:00",Organic,1.792409866,27642.86,511.94,4614.82,24.57,22491.53,,,
Spokane,Weekly,"2022-07-17 00:00:00",Organic,2.245480150,6461.86,76.28,4348.40,0.00,2037.18,,,
"St. Louis",Weekly,"2022-07-17 00:00:00",Organic,1.644419080,6430.60,838.40,50.75,0.00,5541.46,,,
Syracuse,Weekly,"2022-07-17 00:00:00",Organic,1.858395097,5259.60,227.30,100.72,0.00,4931.59,,,
Tampa,Weekly,"2022-07-17 00:00:00",Organic,1.436377604,59172.54,141.54,80.85,0.00,58950.15,,,
Toledo,Weekly,"2022-07-17 00:00:00",Organic,2.135242100,5262.76,83.49,1915.79,0.00,3263.47,,,
"West Tex/New Mexico",Weekly,"2022-07-17 00:00:00",Organic,1.401109214,24589.15,2619.25,1154.19,0.00,20815.70,,,
Wichita,Weekly,"2022-07-17 00:00:00",Organic,1.694579324,4435.74,1718.21,4.85,0.00,2712.67,,,
California,Weekly,"2022-07-17 00:00:00",Organic,2.163440070,328049.44,120674.50,19235.44,2260.37,185879.14,,,
"Great Lakes",Weekly,"2022-07-17 00:00:00",Organic,1.892204054,197678.08,15393.98,36470.85,0.00,145813.25,,,
Midsouth,Weekly,"2022-07-17 00:00:00",Organic,1.942512065,235108.41,2724.07,45410.98,5301.95,181671.41,,,
Northeast,Weekly,"2022-07-17 00:00:00",Organic,1.997597674,293225.33,14747.48,20876.24,5406.45,252195.17,,,
Plains,Weekly,"2022-07-17 00:00:00",Organic,1.613352440,68406.71,12051.73,1154.68,0.00,55200.29,,,
"South Central",Weekly,"2022-07-17 00:00:00",Organic,1.675051989,147179.50,36135.05,5337.45,0.00,105707.00,,,
Southeast,Weekly,"2022-07-17 00:00:00",Organic,1.540640609,371711.42,1668.62,27419.55,28.04,342595.20,,,
West,Weekly,"2022-07-17 00:00:00",Organic,2.095099755,364926.58,67881.84,163950.88,3.44,133090.42,,,
"Total U.S.",Weekly,"2022-07-17 00:00:00",Organic,1.904184888,2006285.47,271277.27,319856.08,13000.24,1402151.88,,,
Albany,Weekly,"2022-07-24 00:00:00",Conventional,1.378322336,118792.33,23967.99,68598.81,77.92,26147.61,,,
Atlanta,Weekly,"2022-07-24 00:00:00",Conventional,1.332679126,711261.19,404523.81,42397.61,65595.30,198744.46,,,
Baltimore/Washington,Weekly,"2022-07-24 00:00:00",Conventional,1.445194933,980577.41,309879.04,222832.19,9850.03,438016.16,,,
Birmingham/Montgomery,Weekly,"2022-07-24 00:00:00",Conventional,1.284334543,299749.71,163048.96,43092.76,4256.57,89351.42,,,
Boise,Weekly,"2022-07-24 00:00:00",Conventional,1.345086526,111789.22,70791.99,19101.61,111.97,21783.65,,,
Boston,Weekly,"2022-07-24 00:00:00",Conventional,1.621187582,521118.09,56703.01,325377.62,24.38,139013.09,,,
Buffalo/Rochester,Weekly,"2022-07-24 00:00:00",Conventional,1.336286066,201680.06,43793.27,43127.09,1521.88,113237.82,,,
Charlotte,Weekly,"2022-07-24 00:00:00",Conventional,1.508442769,359278.35,130718.86,66862.81,1957.19,159739.49,,,
Chicago,Weekly,"2022-07-24 00:00:00",Conventional,1.552332224,1302694.81,592735.51,381348.00,47736.22,280875.07,,,
Cincinnati/Dayton,Weekly,"2022-07-24 00:00:00",Conventional,1.453779819,254881.72,102118.46,39364.77,73561.12,39837.37,,,
Columbus,Weekly,"2022-07-24 00:00:00",Conventional,1.375217420,220014.49,100883.72,29923.64,42148.84,47058.30,,,
"Dallas/Ft. Worth",Weekly,"2022-07-24 00:00:00",Conventional,1.113585188,1371462.15,731530.75,168347.94,30656.82,440926.63,,,
Denver,Weekly,"2022-07-24 00:00:00",Conventional,1.348106091,901955.46,351496.00,195190.43,114370.79,240898.24,,,
Detroit,Weekly,"2022-07-24 00:00:00",Conventional,1.278432071,435461.49,194562.66,128983.86,4281.91,107633.06,,,
"Grand Rapids",Weekly,"2022-07-24 00:00:00",Conventional,1.442438780,176155.38,46945.35,66139.31,4073.73,58996.99,,,
Harrisburg/Scranton,Weekly,"2022-07-24 00:00:00",Conventional,1.207888807,406738.20,187866.19,89851.13,17.18,129003.69,,,
Hartford/Springfield,Weekly,"2022-07-24 00:00:00",Conventional,1.474839893,310564.18,46355.38,180759.15,37.27,83412.38,,,
Houston,Weekly,"2022-07-24 00:00:00",Conventional,1.086780801,961556.70,613415.08,111563.66,49462.90,187115.06,,,
Indianapolis,Weekly,"2022-07-24 00:00:00",Conventional,1.420814723,231321.20,97852.42,29968.74,44405.24,59094.81,,,
Jacksonville,Weekly,"2022-07-24 00:00:00",Conventional,1.278285018,206784.43,117590.50,28204.25,11.54,60978.13,,,
"Las Vegas",Weekly,"2022-07-24 00:00:00",Conventional,1.138463951,396550.45,231505.20,49139.77,5371.07,110534.42,,,
"Los Angeles",Weekly,"2022-07-24 00:00:00",Conventional,1.485058089,2874620.43,1673840.83,25159.45,473721.64,701898.51,,,
Louisville,Weekly,"2022-07-24 00:00:00",Conventional,1.207598224,120378.05,42726.01,17126.75,31639.83,28885.46,,,
"Miami/Ft. Lauderdale",Weekly,"2022-07-24 00:00:00",Conventional,1.400103071,770588.63,469070.14,81886.89,1445.90,218185.69,,,
Nashville,Weekly,"2022-07-24 00:00:00",Conventional,1.309895868,269023.41,127839.74,26878.06,33051.65,81253.96,,,
"Northern New England",Weekly,"2022-07-24 00:00:00",Conventional,1.460089706,461321.13,86937.22,276853.69,44.67,97485.54,,,
"New Orleans/Mobile",Weekly,"2022-07-24 00:00:00",Conventional,1.159953169,285345.89,135194.39,23595.08,4244.93,122311.49,,,
"New York",Weekly,"2022-07-24 00:00:00",Conventional,1.429229716,1776327.62,289612.84,892512.00,10413.14,583789.65,,,
Orlando,Weekly,"2022-07-24 00:00:00",Conventional,1.258408192,491341.94,239425.57,47572.49,16.06,204327.82,,,
Peoria/Springfield,Weekly,"2022-07-24 00:00:00",Conventional,1.345187918,133848.22,60208.78,18888.93,11124.85,43625.65,,,
Philadelphia,Weekly,"2022-07-24 00:00:00",Conventional,1.303667597,603681.14,222487.34,177978.12,5085.26,198130.41,,,
Phoenix/Tucson,Weekly,"2022-07-24 00:00:00",Conventional,1.227135208,1082571.78,683391.09,39060.71,192605.65,167514.32,,,
Pittsburgh,Weekly,"2022-07-24 00:00:00",Conventional,1.224101592,158129.13,86875.23,10140.74,2.96,61110.19,,,
Portland,Weekly,"2022-07-24 00:00:00",Conventional,1.443045999,680973.25,489121.56,81866.71,26327.25,83657.72,,,
Providence,Weekly,"2022-07-24 00:00:00",Conventional,1.547943384,91563.75,15412.11,56187.27,42.53,19921.84,,,
Raleigh/Greensboro,Weekly,"2022-07-24 00:00:00",Conventional,1.446974171,409315.70,151656.62,85824.40,1369.61,170465.06,,,
Richmond/Norfolk,Weekly,"2022-07-24 00:00:00",Conventional,1.353218828,306760.26,124538.87,59553.72,25313.99,97353.68,,,
Roanoke,Weekly,"2022-07-24 00:00:00",Conventional,1.297401404,167006.01,70821.55,27820.02,22033.50,46330.94,,,
Sacramento,Weekly,"2022-07-24 00:00:00",Conventional,1.608462128,452127.43,227459.07,116478.28,4638.29,103551.80,,,
"San Diego",Weekly,"2022-07-24 00:00:00",Conventional,1.554679711,537815.94,330484.55,9116.70,65245.33,132969.35,,,
"San Francisco",Weekly,"2022-07-24 00:00:00",Conventional,1.553767465,715176.96,478340.51,84220.01,5541.97,147074.47,,,
Seattle,Weekly,"2022-07-24 00:00:00",Conventional,1.736938525,519496.50,301858.10,117845.04,21681.74,78111.62,,,
"South Carolina",Weekly,"2022-07-24 00:00:00",Conventional,1.382822811,506114.76,229568.35,73489.77,14749.48,188307.16,,,
Spokane,Weekly,"2022-07-24 00:00:00",Conventional,1.578374863,81555.40,52092.38,18188.09,0.00,11274.94,,,
"St. Louis",Weekly,"2022-07-24 00:00:00",Conventional,1.181095369,258915.10,147692.68,9439.56,487.48,101295.38,,,
Syracuse,Weekly,"2022-07-24 00:00:00",Conventional,1.334499462,92090.46,22686.47,29794.87,301.15,39307.98,,,
Tampa,Weekly,"2022-07-24 00:00:00",Conventional,1.305779577,471049.33,259770.70,45194.45,36.30,166047.87,,,
Toledo,Weekly,"2022-07-24 00:00:00",Conventional,1.346839794,122569.90,55763.46,17770.40,22514.03,26522.02,,,
"West Tex/New Mexico",Weekly,"2022-07-24 00:00:00",Conventional,1.023596649,933158.69,501773.13,90485.56,40489.49,300410.51,,,
Wichita,Weekly,"2022-07-24 00:00:00",Conventional,1.151021022,101797.22,66564.94,8417.83,0.00,26814.45,,,
California,Weekly,"2022-07-24 00:00:00",Conventional,1.522025151,5824766.86,3469372.99,400157.37,618401.86,1336834.64,,,
"Great Lakes",Weekly,"2022-07-24 00:00:00",Conventional,1.414493420,4409361.26,1880258.69,1147496.82,314805.75,1066800.00,,,
Midsouth,Weekly,"2022-07-24 00:00:00",Conventional,1.391587717,3869072.56,1513024.92,726675.00,221511.68,1407860.97,,,
Northeast,Weekly,"2022-07-24 00:00:00",Conventional,1.421588064,5142718.90,1135557.56,2358879.11,12046.11,1636236.12,,,
Plains,Weekly,"2022-07-24 00:00:00",Conventional,1.323104798,2136794.53,1046869.26,367418.67,3948.24,718558.37,,,
"South Central",Weekly,"2022-07-24 00:00:00",Conventional,1.152056086,5040433.02,2867409.58,483154.97,171863.70,1518004.77,,,
Southeast,Weekly,"2022-07-24 00:00:00",Conventional,1.325051362,4581120.14,2494262.76,488888.26,120521.72,1477447.39,,,
West,Weekly,"2022-07-24 00:00:00",Conventional,1.324384679,6603282.48,3840884.26,926182.50,490281.89,1345933.83,,,
"Total U.S.",Weekly,"2022-07-24 00:00:00",Conventional,1.362678675,37607549.75,18247640.02,6898852.70,1953380.94,10507676.09,,,
Albany,Weekly,"2022-07-24 00:00:00",Organic,1.980357965,4752.64,384.57,401.84,0.00,3966.24,,,
Atlanta,Weekly,"2022-07-24 00:00:00",Organic,1.655988846,39395.98,151.78,13314.04,0.00,25930.15,,,
Baltimore/Washington,Weekly,"2022-07-24 00:00:00",Organic,2.048578910,74231.04,892.54,11942.40,3705.04,57691.06,,,
Birmingham/Montgomery,Weekly,"2022-07-24 00:00:00",Organic,1.683526826,12254.68,59.05,800.71,0.00,11394.92,,,
Boise,Weekly,"2022-07-24 00:00:00",Organic,2.724739992,5254.08,152.67,3684.42,0.00,1417.00,,,
Boston,Weekly,"2022-07-24 00:00:00",Organic,2.034065468,32091.52,345.84,2041.45,0.00,29704.24,,,
Buffalo/Rochester,Weekly,"2022-07-24 00:00:00",Organic,1.774077030,17710.47,1041.53,89.54,0.00,16579.40,,,
Charlotte,Weekly,"2022-07-24 00:00:00",Organic,1.822258066,22754.99,140.44,2581.12,19.73,20013.69,,,
Chicago,Weekly,"2022-07-24 00:00:00",Organic,1.674119822,60022.39,6891.11,2921.23,0.00,50210.05,,,
Cincinnati/Dayton,Weekly,"2022-07-24 00:00:00",Organic,1.951938230,18085.05,77.65,10523.81,0.00,7483.59,,,
Columbus,Weekly,"2022-07-24 00:00:00",Organic,1.826600535,12707.69,743.06,4310.05,0.00,7654.57,,,
"Dallas/Ft. Worth",Weekly,"2022-07-24 00:00:00",Organic,1.760024605,44594.34,13346.13,1024.35,0.00,30223.86,,,
Denver,Weekly,"2022-07-24 00:00:00",Organic,2.016515130,41951.12,23480.30,755.97,0.00,17714.85,,,
Detroit,Weekly,"2022-07-24 00:00:00",Organic,1.590666203,25178.96,426.08,6497.96,0.00,18254.91,,,
"Grand Rapids",Weekly,"2022-07-24 00:00:00",Organic,1.497726985,9532.29,239.50,591.48,0.00,8701.31,,,
Harrisburg/Scranton,Weekly,"2022-07-24 00:00:00",Organic,1.706015257,13769.73,273.41,509.22,0.00,12987.09,,,
Hartford/Springfield,Weekly,"2022-07-24 00:00:00",Organic,2.017770307,23307.37,430.05,4787.22,0.00,18090.10,,,
Houston,Weekly,"2022-07-24 00:00:00",Organic,1.703518394,20585.39,7517.50,338.33,0.00,12729.56,,,
Indianapolis,Weekly,"2022-07-24 00:00:00",Organic,1.753973933,11211.72,195.55,3648.37,0.00,7367.80,,,
Jacksonville,Weekly,"2022-07-24 00:00:00",Organic,1.862653280,10629.70,117.97,135.27,0.00,10376.46,,,
"Las Vegas",Weekly,"2022-07-24 00:00:00",Organic,1.934787286,15599.93,4631.59,2956.72,0.00,8011.62,,,
"Los Angeles",Weekly,"2022-07-24 00:00:00",Organic,2.115490500,153040.66,62045.28,4664.21,3395.14,82936.03,,,
Louisville,Weekly,"2022-07-24 00:00:00",Organic,1.815357261,8592.13,6.49,4535.10,0.00,4050.53,,,
"Miami/Ft. Lauderdale",Weekly,"2022-07-24 00:00:00",Organic,1.491266601,93843.15,772.03,539.08,0.00,92532.04,,,
Nashville,Weekly,"2022-07-24 00:00:00",Organic,2.086999057,21708.23,108.13,8873.18,0.00,12726.92,,,
"Northern New England",Weekly,"2022-07-24 00:00:00",Organic,2.329398888,23040.62,2314.25,436.47,0.00,20289.90,,,
"New Orleans/Mobile",Weekly,"2022-07-24 00:00:00",Organic,1.458952313,10978.98,318.86,104.93,0.00,10555.19,,,
"New York",Weekly,"2022-07-24 00:00:00",Organic,1.955662673,116932.99,10576.28,15031.58,2847.40,88477.74,,,
Orlando,Weekly,"2022-07-24 00:00:00",Organic,1.374011734,60620.08,297.46,78.75,0.00,60243.87,,,
Peoria/Springfield,Weekly,"2022-07-24 00:00:00",Organic,1.712228752,5302.60,143.76,726.43,0.00,4432.41,,,
Philadelphia,Weekly,"2022-07-24 00:00:00",Organic,2.114493419,33968.06,1078.05,6562.40,2478.24,23849.38,,,
Phoenix/Tucson,Weekly,"2022-07-24 00:00:00",Organic,1.738084092,31882.59,9188.86,5894.88,0.00,16798.85,,,
Pittsburgh,Weekly,"2022-07-24 00:00:00",Organic,1.866785293,10004.76,2070.22,2.01,0.00,7932.53,,,
Portland,Weekly,"2022-07-24 00:00:00",Organic,2.131347025,49738.07,492.66,34000.84,0.00,15244.57,,,
Providence,Weekly,"2022-07-24 00:00:00",Organic,1.873985450,6256.09,47.61,8.89,0.00,6199.59,,,
Raleigh/Greensboro,Weekly,"2022-07-24 00:00:00",Organic,1.764777692,30346.32,476.58,2693.02,23.53,27153.19,,,
Richmond/Norfolk,Weekly,"2022-07-24 00:00:00",Organic,1.705933412,26124.16,185.61,3391.11,15.06,22532.38,,,
Roanoke,Weekly,"2022-07-24 00:00:00",Organic,1.767313433,11745.92,56.15,2322.58,0.00,9367.19,,,
Sacramento,Weekly,"2022-07-24 00:00:00",Organic,2.209347456,21524.21,5379.14,2797.90,0.00,13347.17,,,
"San Diego",Weekly,"2022-07-24 00:00:00",Organic,2.246060063,27182.18,14557.49,1010.50,216.99,11397.20,,,
"San Francisco",Weekly,"2022-07-24 00:00:00",Organic,2.358630450,60712.74,19169.50,5652.11,0.00,35891.13,,,
Seattle,Weekly,"2022-07-24 00:00:00",Organic,2.084663878,82484.47,1110.36,64622.92,8.66,16742.53,,,
"South Carolina",Weekly,"2022-07-24 00:00:00",Organic,1.729886584,32516.73,487.59,4530.87,29.89,27468.38,,,
Spokane,Weekly,"2022-07-24 00:00:00",Organic,2.376563837,5675.73,94.33,3391.30,0.00,2190.11,,,
"St. Louis",Weekly,"2022-07-24 00:00:00",Organic,2.006737909,7478.45,876.91,2055.58,0.00,4545.97,,,
Syracuse,Weekly,"2022-07-24 00:00:00",Organic,1.754641706,6219.00,278.74,70.61,0.00,5869.65,,,
Tampa,Weekly,"2022-07-24 00:00:00",Organic,1.421133360,67571.88,243.09,93.45,0.00,67235.34,,,
Toledo,Weekly,"2022-07-24 00:00:00",Organic,1.811943057,5997.15,46.66,2039.96,0.00,3910.53,,,
"West Tex/New Mexico",Weekly,"2022-07-24 00:00:00",Organic,1.362610056,24132.45,2496.85,1355.24,0.00,20280.36,,,
Wichita,Weekly,"2022-07-24 00:00:00",Organic,1.583129900,5885.02,1725.42,0.00,0.00,4159.60,,,
California,Weekly,"2022-07-24 00:00:00",Organic,2.187759667,325218.45,125092.39,19908.40,3799.34,176418.33,,,
"Great Lakes",Weekly,"2022-07-24 00:00:00",Organic,1.738612627,211119.41,17876.12,37666.05,0.00,155577.23,,,
Midsouth,Weekly,"2022-07-24 00:00:00",Organic,1.883165645,282466.85,2618.73,53744.64,4590.55,221512.94,,,
Northeast,Weekly,"2022-07-24 00:00:00",Organic,2.003722275,303561.28,16924.92,27916.35,4411.42,254308.58,,,
Plains,Weekly,"2022-07-24 00:00:00",Organic,1.632343397,70276.75,11161.98,2764.19,0.00,56350.59,,,
"South Central",Weekly,"2022-07-24 00:00:00",Organic,1.602385511,151369.65,29928.29,5265.67,0.00,116175.68,,,
Southeast,Weekly,"2022-07-24 00:00:00",Organic,1.522884387,400446.55,2630.30,24797.25,43.99,372975.01,,,
West,Weekly,"2022-07-24 00:00:00",Organic,2.068457316,339731.88,62197.25,151163.60,74.61,126296.43,,,
"Total U.S.",Weekly,"2022-07-24 00:00:00",Organic,1.865741861,2084190.82,268429.98,323226.16,12919.90,1479614.78,,,
Albany,Weekly,"2022-07-31 00:00:00",Conventional,1.185076922,141580.74,26458.63,90934.31,51.33,24136.47,,,
Atlanta,Weekly,"2022-07-31 00:00:00",Conventional,1.316130027,733265.21,408090.09,51376.94,76185.56,197612.62,,,
Baltimore/Washington,Weekly,"2022-07-31 00:00:00",Conventional,1.363124006,1004917.95,365814.72,230333.58,14647.47,394122.18,,,
Birmingham/Montgomery,Weekly,"2022-07-31 00:00:00",Conventional,1.244326282,292874.63,164921.24,36526.28,3275.95,88151.16,,,
Boise,Weekly,"2022-07-31 00:00:00",Conventional,1.453043272,100508.56,54732.44,21648.60,120.04,24007.49,,,
Boston,Weekly,"2022-07-31 00:00:00",Conventional,1.532374478,551332.26,66286.48,347002.44,61.98,137981.35,,,
Buffalo/Rochester,Weekly,"2022-07-31 00:00:00",Conventional,1.300086155,208655.05,54491.00,41799.11,1157.82,111207.12,,,
Charlotte,Weekly,"2022-07-31 00:00:00",Conventional,1.379548348,376847.78,138023.89,68243.19,2075.24,168505.47,,,
Chicago,Weekly,"2022-07-31 00:00:00",Conventional,1.423831046,1101628.45,572396.93,221965.80,44186.66,263079.06,,,
Cincinnati/Dayton,Weekly,"2022-07-31 00:00:00",Conventional,1.498971854,251656.12,119714.91,35380.84,54531.62,42028.76,,,
Columbus,Weekly,"2022-07-31 00:00:00",Conventional,1.427370523,215510.17,98183.75,38130.84,32146.03,47049.56,,,
"Dallas/Ft. Worth",Weekly,"2022-07-31 00:00:00",Conventional,1.150175912,1283339.51,598149.87,213885.11,18328.22,452976.32,,,
Denver,Weekly,"2022-07-31 00:00:00",Conventional,1.353858701,907214.86,393494.25,163806.63,113839.86,236074.13,,,
Detroit,Weekly,"2022-07-31 00:00:00",Conventional,1.226749084,456580.55,169289.16,178455.87,6836.81,101998.72,,,
"Grand Rapids",Weekly,"2022-07-31 00:00:00",Conventional,1.364585273,175975.14,40297.52,76333.03,6322.44,53022.15,,,
Harrisburg/Scranton,Weekly,"2022-07-31 00:00:00",Conventional,1.142440374,414893.44,186450.19,103702.06,31.84,124709.35,,,
Hartford/Springfield,Weekly,"2022-07-31 00:00:00",Conventional,1.329668326,353532.64,54365.09,217163.14,23.01,81981.41,,,
Houston,Weekly,"2022-07-31 00:00:00",Conventional,1.167820072,847824.68,456112.65,162449.05,29902.15,199360.83,,,
Indianapolis,Weekly,"2022-07-31 00:00:00",Conventional,1.400476517,226814.38,85987.43,54135.50,29013.22,57678.24,,,
Jacksonville,Weekly,"2022-07-31 00:00:00",Conventional,1.258345278,202121.14,117333.05,22142.92,7.09,62638.08,,,
"Las Vegas",Weekly,"2022-07-31 00:00:00",Conventional,1.155062799,349266.92,173096.56,53914.65,5268.46,116987.25,,,
"Los Angeles",Weekly,"2022-07-31 00:00:00",Conventional,1.424834673,3115856.50,1928110.23,59564.36,421005.78,707176.14,,,
Louisville,Weekly,"2022-07-31 00:00:00",Conventional,1.271374183,108151.36,42328.89,19439.00,17112.19,29271.28,,,
"Miami/Ft. Lauderdale",Weekly,"2022-07-31 00:00:00",Conventional,1.379584114,770111.49,481520.73,71196.36,1595.88,215798.52,,,
Nashville,Weekly,"2022-07-31 00:00:00",Conventional,1.317100252,260464.02,123565.99,32677.98,22372.77,81847.28,,,
"Northern New England",Weekly,"2022-07-31 00:00:00",Conventional,1.136936842,613931.18,112989.31,416810.75,175.72,83955.40,,,
"New Orleans/Mobile",Weekly,"2022-07-31 00:00:00",Conventional,1.121147902,281731.62,137041.51,18205.66,3319.51,123164.94,,,
"New York",Weekly,"2022-07-31 00:00:00",Conventional,1.281479083,2139003.96,350536.14,1240119.64,12355.83,535992.34,,,
Orlando,Weekly,"2022-07-31 00:00:00",Conventional,1.227361479,496488.49,253322.38,43417.88,22.87,199725.36,,,
Peoria/Springfield,Weekly,"2022-07-31 00:00:00",Conventional,1.255696203,139857.95,68406.54,22362.62,7787.50,41301.30,,,
Philadelphia,Weekly,"2022-07-31 00:00:00",Conventional,1.187755109,663415.07,236507.53,234053.72,3287.15,189566.68,,,
Phoenix/Tucson,Weekly,"2022-07-31 00:00:00",Conventional,1.175458309,954194.56,559874.51,59051.65,164814.17,170454.23,,,
Pittsburgh,Weekly,"2022-07-31 00:00:00",Conventional,1.161874747,179441.01,109501.76,12812.63,32.38,57094.25,,,
Portland,Weekly,"2022-07-31 00:00:00",Conventional,1.645074827,551201.61,309395.47,119742.37,29406.91,92656.87,,,
Providence,Weekly,"2022-07-31 00:00:00",Conventional,1.496784772,88743.38,16983.41,52288.07,47.01,19424.88,,,
Raleigh/Greensboro,Weekly,"2022-07-31 00:00:00",Conventional,1.372969344,424232.26,154424.69,86719.98,1747.77,181339.82,,,
Richmond/Norfolk,Weekly,"2022-07-31 00:00:00",Conventional,1.301941353,294408.36,116735.76,61480.69,16644.90,99547.01,,,
Roanoke,Weekly,"2022-07-31 00:00:00",Conventional,1.253486756,165049.58,75832.67,31009.05,13124.89,45082.96,,,
Sacramento,Weekly,"2022-07-31 00:00:00",Conventional,1.668568338,427365.15,209107.88,108868.56,4656.84,104731.87,,,
"San Diego",Weekly,"2022-07-31 00:00:00",Conventional,1.471721514,608051.83,370191.40,45642.92,62571.31,129646.20,,,
"San Francisco",Weekly,"2022-07-31 00:00:00",Conventional,1.634460559,707758.42,483496.06,76273.24,5712.93,142276.19,,,
Seattle,Weekly,"2022-07-31 00:00:00",Conventional,1.900279304,470168.42,223112.48,141122.89,28887.97,77045.08,,,
"South Carolina",Weekly,"2022-07-31 00:00:00",Conventional,1.315311504,510510.22,222164.70,81155.92,17921.61,189267.99,,,
Spokane,Weekly,"2022-07-31 00:00:00",Conventional,1.721325636,71581.91,38572.69,20829.07,0.00,12180.15,,,
"St. Louis",Weekly,"2022-07-31 00:00:00",Conventional,1.219797604,250108.41,141589.37,16845.98,180.62,91492.44,,,
Syracuse,Weekly,"2022-07-31 00:00:00",Conventional,1.253027877,96714.41,25888.77,34079.15,237.34,36509.15,,,
Tampa,Weekly,"2022-07-31 00:00:00",Conventional,1.267091162,491458.28,268814.09,47185.87,20.10,175438.23,,,
Toledo,Weekly,"2022-07-31 00:00:00",Conventional,1.366895138,117818.15,42994.97,30984.62,16808.86,27029.71,,,
"West Tex/New Mexico",Weekly,"2022-07-31 00:00:00",Conventional,1.100145640,786572.90,401054.18,58572.00,16861.90,310084.83,,,
Wichita,Weekly,"2022-07-31 00:00:00",Conventional,1.119763971,96107.08,58937.51,8460.40,4.85,28704.32,,,
California,Weekly,"2022-07-31 00:00:00",Conventional,1.494715310,6127779.65,3793900.92,453362.52,556977.70,1323538.51,,,
"Great Lakes",Weekly,"2022-07-31 00:00:00",Conventional,1.354115397,4210337.47,1802700.61,1142575.69,244909.58,1020151.58,,,
Midsouth,Weekly,"2022-07-31 00:00:00",Conventional,1.334723607,3889876.76,1588499.98,763134.04,150460.34,1387782.40,,,
