Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
"New Orleans/Mobile",Weekly,"2024-02-11 00:00:00",Conventional,0.767378649,341703.67,239844.53,12903.96,391.65,88563.53,,,
"New Orleans/Mobile",Weekly,"2024-02-04 00:00:00",Conventional,0.807754315,328837.01,231618.24,12469.68,358.49,84390.61,,,
"New Orleans/Mobile",Weekly,"2024-01-28 00:00:00",Conventional,0.800940837,297144.30,201367.41,8086.33,313.17,87377.39,,,
"New Orleans/Mobile",Weekly,"2024-01-21 00:00:00",Conventional,0.804146716,299015.09,202533.53,7889.30,222.46,88369.80,,,
"New Orleans/Mobile",Weekly,"2024-01-14 00:00:00",Conventional,0.763028197,359973.89,228676.57,11013.08,200.04,120084.21,,,
"New Orleans/Mobile",Weekly,"2024-01-08 00:00:00",Conventional,0.780495586,297781.67,206709.20,10200.23,197.23,80675.01,,,
"New York",Weekly,"2024-02-25 00:00:00",Conventional,1.204758801,2621473.03,485039.26,1268670.74,22974.84,844788.19,,,
"New York",Weekly,"2024-02-18 00:00:00",Conventional,1.104576627,2720376.61,602260.79,1370926.09,22344.32,724845.41,,,
"New York",Weekly,"2024-02-11 00:00:00",Conventional,1.122434343,3614994.97,809168.05,2016876.57,22919.47,766030.88,,,
"New York",Weekly,"2024-02-04 00:00:00",Conventional,1.173978919,2518185.80,561195.06,1188780.48,22269.74,745940.52,,,
"New York",Weekly,"2024-01-28 00:00:00",Conventional,1.150385757,2746963.90,487978.61,1528473.21,20186.51,710325.56,,,
"New York",Weekly,"2024-01-21 00:00:00",Conventional,1.229869163,2308526.23,590534.67,982322.94,21591.85,714076.76,,,
"New York",Weekly,"2024-01-14 00:00:00",Conventional,1.174772666,2552751.41,542674.43,1276636.60,21779.17,711661.20,,,
"New York",Weekly,"2024-01-08 00:00:00",Conventional,1.232577685,2318919.42,514759.26,1052488.32,20192.31,731479.52,,,
Orlando,Weekly,"2024-02-25 00:00:00",Conventional,0.950424853,854340.04,507894.95,6266.87,28.57,340149.66,,,
Orlando,Weekly,"2024-02-18 00:00:00",Conventional,0.945092007,816802.36,486013.74,6842.98,15.24,323930.40,,,
Orlando,Weekly,"2024-02-11 00:00:00",Conventional,0.860246198,983868.45,636033.97,7618.97,8.85,340206.66,,,
Orlando,Weekly,"2024-02-04 00:00:00",Conventional,0.864100213,926298.16,599122.23,6523.16,5.84,320646.93,,,
Orlando,Weekly,"2024-01-28 00:00:00",Conventional,0.881013940,852113.74,524266.90,6162.39,13.58,321670.86,,,
Orlando,Weekly,"2024-01-21 00:00:00",Conventional,0.861429688,841510.16,499288.82,5767.94,17.36,336436.05,,,
Orlando,Weekly,"2024-01-14 00:00:00",Conventional,0.910472443,836369.74,504180.28,14271.30,34.02,317884.14,,,
Orlando,Weekly,"2024-01-08 00:00:00",Conventional,0.858454883,824053.31,510654.13,10372.54,9.02,303017.61,,,
Peoria/Springfield,Weekly,"2024-02-25 00:00:00",Conventional,0.830165476,179755.60,103780.03,18586.06,1587.97,55801.54,,,
Peoria/Springfield,Weekly,"2024-02-18 00:00:00",Conventional,0.821712888,169255.35,98261.39,15225.16,2303.73,53465.07,,,
Peoria/Springfield,Weekly,"2024-02-11 00:00:00",Conventional,0.736713750,227161.16,138774.12,30589.61,3432.18,54365.25,,,
Peoria/Springfield,Weekly,"2024-02-04 00:00:00",Conventional,0.797870539,186667.65,114136.33,17165.07,1571.51,53794.74,,,
Peoria/Springfield,Weekly,"2024-01-28 00:00:00",Conventional,0.804907617,174587.02,109036.05,13848.68,1516.56,50185.73,,,
Peoria/Springfield,Weekly,"2024-01-21 00:00:00",Conventional,0.835084454,167811.99,95988.62,20663.19,2061.37,49098.81,,,
Peoria/Springfield,Weekly,"2024-01-14 00:00:00",Conventional,0.824108628,180845.58,104330.80,23453.72,2782.97,50278.10,,,
Peoria/Springfield,Weekly,"2024-01-08 00:00:00",Conventional,0.781002974,168802.90,102980.20,14479.15,1543.02,49800.53,,,
Philadelphia,Weekly,"2024-02-25 00:00:00",Conventional,1.022452520,792151.88,259416.82,234733.73,9339.49,288661.84,,,
Philadelphia,Weekly,"2024-02-18 00:00:00",Conventional,0.956709717,838196.74,327264.84,229484.52,9961.36,271486.02,,,
Philadelphia,Weekly,"2024-02-11 00:00:00",Conventional,0.978769396,1007452.54,356526.18,360121.13,7874.18,282931.04,,,
Philadelphia,Weekly,"2024-02-04 00:00:00",Conventional,0.998044096,776466.82,306517.39,192196.69,7467.92,270284.82,,,
Philadelphia,Weekly,"2024-01-28 00:00:00",Conventional,0.969743046,771346.90,259688.53,238672.32,8754.05,264232.00,,,
Philadelphia,Weekly,"2024-01-21 00:00:00",Conventional,0.976979210,763970.45,302076.69,182931.23,11067.96,267894.57,,,
Philadelphia,Weekly,"2024-01-14 00:00:00",Conventional,0.958373626,808511.33,305600.75,236297.29,9872.04,256741.24,,,
Philadelphia,Weekly,"2024-01-08 00:00:00",Conventional,0.982374411,768730.31,283182.15,204868.63,10870.91,269808.62,,,
Phoenix/Tucson,Weekly,"2024-02-25 00:00:00",Conventional,0.984958601,1251215.62,765463.65,176942.72,50661.71,258147.54,,,
Phoenix/Tucson,Weekly,"2024-02-18 00:00:00",Conventional,0.897079632,1320275.13,753830.88,303846.46,16273.27,246324.52,,,
Phoenix/Tucson,Weekly,"2024-02-11 00:00:00",Conventional,0.881880259,1723785.67,1020197.26,440844.91,16960.98,245782.52,,,
Phoenix/Tucson,Weekly,"2024-02-04 00:00:00",Conventional,0.921436575,1363648.85,769682.40,344109.72,16098.90,233757.84,,,
Phoenix/Tucson,Weekly,"2024-01-28 00:00:00",Conventional,0.907032734,1333940.06,715590.38,393856.19,15900.87,208592.62,,,
Phoenix/Tucson,Weekly,"2024-01-21 00:00:00",Conventional,0.948363508,1251610.61,665800.87,333201.32,18216.21,234392.21,,,
Phoenix/Tucson,Weekly,"2024-01-14 00:00:00",Conventional,0.895533977,1360195.90,666658.70,351760.86,18098.52,323677.82,,,
Phoenix/Tucson,Weekly,"2024-01-08 00:00:00",Conventional,0.993679802,1228802.79,666854.36,320613.03,19800.91,221534.49,,,
Pittsburgh,Weekly,"2024-02-25 00:00:00",Conventional,0.870495702,246545.46,158568.58,13765.69,27.74,74183.45,,,
Pittsburgh,Weekly,"2024-02-18 00:00:00",Conventional,0.965009013,203342.84,119802.53,7618.82,7.93,75913.57,,,
Pittsburgh,Weekly,"2024-02-11 00:00:00",Conventional,0.829585720,293963.05,200472.62,12182.51,17.83,81290.08,,,
Pittsburgh,Weekly,"2024-02-04 00:00:00",Conventional,0.907261372,239963.68,150724.04,7646.18,30.71,81562.75,,,
Pittsburgh,Weekly,"2024-01-28 00:00:00",Conventional,0.839132209,237429.33,150420.17,9572.11,17.83,77419.22,,,
Pittsburgh,Weekly,"2024-01-21 00:00:00",Conventional,0.843501069,250019.81,163461.08,8922.68,10.85,77625.20,,,
Pittsburgh,Weekly,"2024-01-14 00:00:00",Conventional,0.808827390,249869.40,163158.93,7945.29,28.73,78736.44,,,
Pittsburgh,Weekly,"2024-01-08 00:00:00",Conventional,0.790439782,247274.71,147626.90,10778.85,53.16,88815.79,,,
Portland,Weekly,"2024-02-25 00:00:00",Conventional,1.241515352,591752.18,304176.68,148103.03,30558.50,108913.98,,,
Portland,Weekly,"2024-02-18 00:00:00",Conventional,1.147443086,606543.76,237778.86,230062.98,31913.34,106788.57,,,
Portland,Weekly,"2024-02-11 00:00:00",Conventional,1.046423042,800029.64,374149.14,286109.54,31347.74,108423.22,,,
Portland,Weekly,"2024-02-04 00:00:00",Conventional,1.136082988,631410.47,305250.41,200932.73,32200.61,93026.71,,,
Portland,Weekly,"2024-01-28 00:00:00",Conventional,1.141392561,624781.46,297450.89,210540.45,30979.74,85810.38,,,
Portland,Weekly,"2024-01-21 00:00:00",Conventional,1.162592792,556215.28,274775.59,175489.19,31917.12,74033.38,,,
Portland,Weekly,"2024-01-14 00:00:00",Conventional,1.106747209,685922.23,315434.95,236905.32,34437.07,99144.88,,,
Portland,Weekly,"2024-01-08 00:00:00",Conventional,1.193720394,612339.04,293667.68,190713.89,34534.77,93422.70,,,
Providence,Weekly,"2024-02-25 00:00:00",Conventional,1.170608799,124252.02,39786.53,48680.92,720.99,35063.57,,,
Providence,Weekly,"2024-02-18 00:00:00",Conventional,0.960058352,148726.29,42126.37,78866.63,603.23,27130.06,,,
Providence,Weekly,"2024-02-11 00:00:00",Conventional,1.093821419,140449.38,47854.53,63079.20,811.74,28703.90,,,
Providence,Weekly,"2024-02-04 00:00:00",Conventional,0.956069180,148003.30,39660.21,77930.75,709.15,29703.20,,,
Providence,Weekly,"2024-01-28 00:00:00",Conventional,1.141208183,148031.75,35951.93,81760.02,452.16,29867.64,,,
Providence,Weekly,"2024-01-21 00:00:00",Conventional,1.168903889,119141.12,41433.59,48196.71,436.07,29074.75,,,
Providence,Weekly,"2024-01-14 00:00:00",Conventional,1.169665348,118228.33,39555.20,48453.80,567.23,29652.09,,,
Providence,Weekly,"2024-01-08 00:00:00",Conventional,1.278605291,116338.79,27967.40,52655.55,652.34,35063.49,,,
Raleigh/Greensboro,Weekly,"2024-02-25 00:00:00",Conventional,1.040698434,537245.83,234430.77,74072.46,544.69,228197.91,,,
Raleigh/Greensboro,Weekly,"2024-02-18 00:00:00",Conventional,1.031830660,524055.28,248526.46,71079.55,425.07,204024.20,,,
Raleigh/Greensboro,Weekly,"2024-02-11 00:00:00",Conventional,0.929210146,686012.08,349195.20,94334.77,528.44,241953.66,,,
Raleigh/Greensboro,Weekly,"2024-02-04 00:00:00",Conventional,1.004955764,575236.09,292858.70,70562.51,928.13,210886.75,,,
Raleigh/Greensboro,Weekly,"2024-01-28 00:00:00",Conventional,1.041025021,515989.09,238289.27,71547.11,862.80,205289.91,,,
Raleigh/Greensboro,Weekly,"2024-01-21 00:00:00",Conventional,1.026181690,535006.33,253429.89,77284.50,398.35,203893.59,,,
Raleigh/Greensboro,Weekly,"2024-01-14 00:00:00",Conventional,0.989113751,568786.02,291276.36,71713.92,406.16,205389.59,,,
Raleigh/Greensboro,Weekly,"2024-01-08 00:00:00",Conventional,1.030319124,515477.60,239676.80,69002.59,484.52,206313.69,,,
Richmond/Norfolk,Weekly,"2024-02-25 00:00:00",Conventional,0.954731902,393205.02,192396.56,55371.79,171.55,145265.11,,,
Richmond/Norfolk,Weekly,"2024-02-18 00:00:00",Conventional,0.955962962,372047.10,189018.64,44530.77,114.40,138383.29,,,
Richmond/Norfolk,Weekly,"2024-02-11 00:00:00",Conventional,0.915859968,474385.70,258348.75,60286.08,226.40,155524.48,,,
Richmond/Norfolk,Weekly,"2024-02-04 00:00:00",Conventional,0.945973436,403794.68,218810.13,49676.71,296.71,135011.13,,,
Richmond/Norfolk,Weekly,"2024-01-28 00:00:00",Conventional,0.955504612,371863.06,192988.05,48905.09,207.61,129762.31,,,
Richmond/Norfolk,Weekly,"2024-01-21 00:00:00",Conventional,0.956331052,384042.64,194379.89,57805.46,81.95,131775.35,,,
Richmond/Norfolk,Weekly,"2024-01-14 00:00:00",Conventional,0.917254196,415268.91,224044.54,54598.07,95.90,136530.41,,,
Richmond/Norfolk,Weekly,"2024-01-08 00:00:00",Conventional,0.961230554,372202.88,167701.17,71758.48,122.98,132620.24,,,
Roanoke,Weekly,"2024-02-25 00:00:00",Conventional,0.910572140,243243.32,136740.94,23695.32,319.23,82487.83,,,
Roanoke,Weekly,"2024-02-18 00:00:00",Conventional,0.894292866,237205.91,135814.84,21068.25,519.90,79802.91,,,
Roanoke,Weekly,"2024-02-11 00:00:00",Conventional,0.854127858,282306.63,172789.14,26645.90,351.61,82519.99,,,
Roanoke,Weekly,"2024-02-04 00:00:00",Conventional,0.897151514,242732.77,152478.78,19099.95,407.20,70746.84,,,
Roanoke,Weekly,"2024-01-28 00:00:00",Conventional,0.900248864,226942.06,136792.94,18685.87,418.49,71044.76,,,
Roanoke,Weekly,"2024-01-21 00:00:00",Conventional,0.912626568,219333.09,122838.44,28318.63,440.29,67735.72,,,
Roanoke,Weekly,"2024-01-14 00:00:00",Conventional,0.859801117,241671.07,149931.25,21843.90,489.44,69406.48,,,
Roanoke,Weekly,"2024-01-08 00:00:00",Conventional,0.917270741,222758.58,113705.79,38162.84,522.89,70367.06,,,
Sacramento,Weekly,"2024-02-25 00:00:00",Conventional,1.089602930,523683.70,317022.25,85900.84,3803.92,116956.69,,,
Sacramento,Weekly,"2024-02-18 00:00:00",Conventional,1.212591236,431763.79,251031.93,61785.81,4551.75,114394.30,,,
Sacramento,Weekly,"2024-02-11 00:00:00",Conventional,1.055923259,674601.70,430900.76,113382.47,5313.55,125004.93,,,
Sacramento,Weekly,"2024-02-04 00:00:00",Conventional,1.238527889,472090.69,256328.48,87513.36,5246.41,123002.44,,,
Sacramento,Weekly,"2024-01-28 00:00:00",Conventional,1.168587615,490142.43,292061.48,80206.59,4114.79,113759.57,,,
Sacramento,Weekly,"2024-01-21 00:00:00",Conventional,1.241765555,475789.84,269586.59,86559.49,4460.65,115183.11,,,
Sacramento,Weekly,"2024-01-14 00:00:00",Conventional,1.200612123,489755.25,291712.10,77147.81,5585.51,115309.84,,,
Sacramento,Weekly,"2024-01-08 00:00:00",Conventional,1.104184699,508351.83,291758.17,105892.07,4400.88,106300.71,,,
"San Diego",Weekly,"2024-02-25 00:00:00",Conventional,1.184939891,566413.42,308518.27,48871.72,49876.92,159146.51,,,
"San Diego",Weekly,"2024-02-18 00:00:00",Conventional,1.079656262,586103.43,369523.24,27928.00,39790.67,148861.53,,,
"San Diego",Weekly,"2024-02-11 00:00:00",Conventional,1.005254673,794605.56,515609.09,54639.23,61883.43,162473.82,,,
"San Diego",Weekly,"2024-02-04 00:00:00",Conventional,1.161174757,619147.59,358210.02,27845.66,68838.99,164252.92,,,
"San Diego",Weekly,"2024-01-28 00:00:00",Conventional,1.123626432,602042.83,360142.61,34406.68,54272.40,153221.13,,,
"San Diego",Weekly,"2024-01-21 00:00:00",Conventional,1.106367207,593685.74,348196.23,41680.91,39417.14,164391.46,,,
"San Diego",Weekly,"2024-01-14 00:00:00",Conventional,1.065224697,653408.85,412829.68,58604.93,39243.06,142731.18,,,
"San Diego",Weekly,"2024-01-08 00:00:00",Conventional,1.092286394,606758.96,382872.72,29337.71,38046.22,156502.30,,,
"San Francisco",Weekly,"2024-02-25 00:00:00",Conventional,1.031302791,877701.21,662155.59,83129.04,6550.90,125865.68,,,
"San Francisco",Weekly,"2024-02-18 00:00:00",Conventional,1.277098732,658718.41,480267.13,40609.45,6530.05,131311.77,,,
"San Francisco",Weekly,"2024-02-11 00:00:00",Conventional,0.923363698,1157554.18,926115.74,89032.74,8231.56,134174.14,,,
"San Francisco",Weekly,"2024-02-04 00:00:00",Conventional,1.399815570,686031.55,449828.31,87571.67,7241.47,141390.10,,,
"San Francisco",Weekly,"2024-01-28 00:00:00",Conventional,1.079467574,855436.88,635780.61,84605.88,7034.22,128016.18,,,
"San Francisco",Weekly,"2024-01-21 00:00:00",Conventional,1.406808723,668225.83,476950.86,53610.62,6295.92,131368.43,,,
"San Francisco",Weekly,"2024-01-14 00:00:00",Conventional,1.285345978,790369.39,590749.75,69365.55,6448.35,123805.74,,,
"San Francisco",Weekly,"2024-01-08 00:00:00",Conventional,1.363503540,707008.90,517577.39,58749.30,4312.43,126369.79,,,
Seattle,Weekly,"2024-02-25 00:00:00",Conventional,1.492120935,518131.85,239068.16,141518.94,1233.02,136311.74,,,
Seattle,Weekly,"2024-02-18 00:00:00",Conventional,1.314603415,549559.03,210094.63,211891.33,1262.80,126310.26,,,
Seattle,Weekly,"2024-02-11 00:00:00",Conventional,1.180424603,692868.88,281731.81,261265.74,1346.29,148525.05,,,
Seattle,Weekly,"2024-02-04 00:00:00",Conventional,1.373461367,555301.79,219832.55,215937.60,1458.85,118072.78,,,
Seattle,Weekly,"2024-01-28 00:00:00",Conventional,1.373883780,560419.66,200857.33,245879.32,2772.10,110910.91,,,
Seattle,Weekly,"2024-01-21 00:00:00",Conventional,1.393107223,540363.02,217411.74,206038.48,11060.70,105852.10,,,
Seattle,Weekly,"2024-01-14 00:00:00",Conventional,1.351091222,590543.42,223681.19,236374.30,18094.99,112392.94,,,
Seattle,Weekly,"2024-01-08 00:00:00",Conventional,1.378155940,563990.09,226297.50,210066.07,18902.14,108724.37,,,
"South Carolina",Weekly,"2024-02-25 00:00:00",Conventional,0.965507910,688455.60,373716.25,60923.20,95.49,253720.66,,,
"South Carolina",Weekly,"2024-02-18 00:00:00",Conventional,0.965902244,667388.69,388552.50,49970.52,147.01,228718.66,,,
"South Carolina",Weekly,"2024-02-11 00:00:00",Conventional,0.886610326,813786.99,500739.84,63360.21,228.11,249458.83,,,
"South Carolina",Weekly,"2024-02-04 00:00:00",Conventional,0.917745713,741285.41,440807.83,66109.22,331.68,234036.68,,,
"South Carolina",Weekly,"2024-01-28 00:00:00",Conventional,0.944811878,674146.22,401791.03,48424.52,402.95,223527.71,,,
"South Carolina",Weekly,"2024-01-21 00:00:00",Conventional,0.930510909,695628.14,389917.63,68650.36,110.19,236949.97,,,
"South Carolina",Weekly,"2024-01-14 00:00:00",Conventional,0.919296327,708854.28,420818.39,57004.23,182.73,230848.93,,,
"South Carolina",Weekly,"2024-01-08 00:00:00",Conventional,0.930978602,646070.53,356386.96,65724.16,259.42,223700.00,,,
Spokane,Weekly,"2024-02-25 00:00:00",Conventional,1.237776946,82847.71,43097.78,16710.95,35.91,23003.07,,,
Spokane,Weekly,"2024-02-18 00:00:00",Conventional,1.071950224,81861.94,39311.60,22250.45,44.87,20255.01,,,
Spokane,Weekly,"2024-02-11 00:00:00",Conventional,0.999438627,107369.14,52602.66,30727.33,246.46,23792.69,,,
Spokane,Weekly,"2024-02-04 00:00:00",Conventional,1.166168362,88918.50,40763.93,27247.27,169.93,20737.37,,,
Spokane,Weekly,"2024-01-28 00:00:00",Conventional,1.148758973,88127.34,40453.13,28848.69,91.04,18734.48,,,
Spokane,Weekly,"2024-01-21 00:00:00",Conventional,1.148088624,82536.98,39982.60,25548.96,85.10,16920.32,,,
Spokane,Weekly,"2024-01-14 00:00:00",Conventional,1.139290099,87281.10,40118.34,29473.05,30.24,17659.47,,,
Spokane,Weekly,"2024-01-08 00:00:00",Conventional,1.107835020,82320.30,41276.17,24978.73,59.64,16005.76,,,
"St. Louis",Weekly,"2024-02-25 00:00:00",Conventional,0.821369170,298181.28,183988.88,13583.33,102.33,100506.73,,,
"St. Louis",Weekly,"2024-02-18 00:00:00",Conventional,0.777913650,274053.88,177331.03,11410.69,63.63,85248.52,,,
"St. Louis",Weekly,"2024-02-11 00:00:00",Conventional,0.705650761,391906.95,284449.89,10906.95,71.22,96478.89,,,
"St. Louis",Weekly,"2024-02-04 00:00:00",Conventional,0.782907376,310236.79,201515.64,12672.34,105.89,95942.93,,,
"St. Louis",Weekly,"2024-01-28 00:00:00",Conventional,0.782564396,280243.50,176182.83,11979.62,39.14,92041.91,,,
"St. Louis",Weekly,"2024-01-21 00:00:00",Conventional,0.756501279,286874.78,187517.47,10656.57,102.53,88598.22,,,
"St. Louis",Weekly,"2024-01-14 00:00:00",Conventional,0.729432678,291339.16,189691.49,7262.09,64.67,94320.90,,,
"St. Louis",Weekly,"2024-01-08 00:00:00",Conventional,0.714358065,302553.62,201580.71,9991.49,153.28,90828.14,,,
Syracuse,Weekly,"2024-02-25 00:00:00",Conventional,0.943652479,113951.56,25903.47,33727.75,290.55,54029.80,,,
Syracuse,Weekly,"2024-02-18 00:00:00",Conventional,0.952861844,106585.82,27027.89,34132.65,393.65,45031.64,,,
Syracuse,Weekly,"2024-02-11 00:00:00",Conventional,0.909460818,142190.78,47291.00,42465.17,454.06,51980.55,,,
Syracuse,Weekly,"2024-02-04 00:00:00",Conventional,0.889572387,130880.55,40848.82,36454.11,325.96,53251.66,,,
Syracuse,Weekly,"2024-01-28 00:00:00",Conventional,0.937613446,114656.18,27340.14,33532.96,419.70,53363.39,,,
Syracuse,Weekly,"2024-01-21 00:00:00",Conventional,0.927180914,121565.90,31242.31,37932.14,409.01,51982.44,,,
Syracuse,Weekly,"2024-01-14 00:00:00",Conventional,0.877992036,123674.09,36356.30,34085.24,378.71,52853.83,,,
Syracuse,Weekly,"2024-01-08 00:00:00",Conventional,0.941511396,122353.35,28170.38,41318.05,364.22,52500.70,,,
Tampa,Weekly,"2024-02-25 00:00:00",Conventional,0.967326343,856737.93,562172.28,6799.48,53.29,287712.89,,,
Tampa,Weekly,"2024-02-18 00:00:00",Conventional,0.965982491,830860.91,560457.35,5914.95,107.52,264381.10,,,
Tampa,Weekly,"2024-02-11 00:00:00",Conventional,0.878298260,998618.51,705822.10,6618.35,109.11,286068.94,,,
Tampa,Weekly,"2024-02-04 00:00:00",Conventional,0.886264208,942904.71,656589.38,6943.17,30.10,279342.07,,,
Tampa,Weekly,"2024-01-28 00:00:00",Conventional,0.904208523,858074.06,587285.74,6945.26,73.00,263770.06,,,
Tampa,Weekly,"2024-01-21 00:00:00",Conventional,0.891572384,844289.91,561548.47,6662.78,60.32,276018.34,,,
Tampa,Weekly,"2024-01-14 00:00:00",Conventional,0.957043248,848412.44,570581.49,12500.44,178.71,265151.81,,,
Tampa,Weekly,"2024-01-08 00:00:00",Conventional,0.880418176,857815.39,593290.37,11565.05,1041.35,251918.62,,,
Toledo,Weekly,"2024-02-25 00:00:00",Conventional,0.880060858,171251.49,78851.38,43936.76,907.74,47555.61,,,
Toledo,Weekly,"2024-02-18 00:00:00",Conventional,0.868298387,166640.12,79490.82,35827.57,769.96,50551.77,,,
Toledo,Weekly,"2024-02-11 00:00:00",Conventional,0.831944771,202985.01,107883.62,52251.98,1770.52,41078.89,,,
Toledo,Weekly,"2024-02-04 00:00:00",Conventional,0.861540682,177028.28,88041.44,35908.14,593.68,52485.03,,,
Toledo,Weekly,"2024-01-28 00:00:00",Conventional,0.854015727,174236.42,106212.25,29576.06,582.80,37865.31,,,
Toledo,Weekly,"2024-01-21 00:00:00",Conventional,0.939907777,164086.69,80444.85,44387.44,1703.49,37550.91,,,
Toledo,Weekly,"2024-01-14 00:00:00",Conventional,0.888304768,186565.37,96243.76,52558.67,1867.25,35895.70,,,
Toledo,Weekly,"2024-01-08 00:00:00",Conventional,0.827271352,162717.77,87471.11,28066.31,793.80,46386.55,,,
"West Tex/New Mexico",Weekly,"2024-02-25 00:00:00",Conventional,0.858886258,972147.03,526164.64,64417.28,10671.26,370893.85,,,
"West Tex/New Mexico",Weekly,"2024-02-18 00:00:00",Conventional,0.853514427,962906.47,525860.36,82829.09,5255.07,348961.96,,,
